,molecule_chembl_id,IC50,units,smiles,pIC50
4716,CHEMBL1230790,954.0,nM,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,6.020451625295905
4717,CHEMBL1242384,955.0,nM,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,6.019996628416253
4718,CHEMBL3676392,956.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)O,6.0195421077239
4719,CHEMBL5208825,957.0,nM,COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,6.019088062223156
4720,CHEMBL2048791,960.0,nM,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,6.017728766960431
4721,CHEMBL592211,960.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Cl)c1O,6.017728766960431
4722,CHEMBL2408824,960.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,6.017728766960431
4723,CHEMBL3651854,960.0,nM,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,6.017728766960431
4724,CHEMBL114593,960.0,nM,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.017728766960431
4725,CHEMBL4071151,960.0,nM,C#Cc1nn([C@@H]2CCCN(C(=O)C=C)C2)c2ncnc(N)c12,6.017728766960431
4726,CHEMBL4861796,960.0,nM,COc1ccc(C(Nc2ccc(Br)cc2)n2c(=O)ccc3cc(O)ccc32)cc1,6.017728766960431
4727,CHEMBL1241490,964.0,nM,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,6.015922966097169
4728,CHEMBL436137,965.0,nM,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,6.015472686656207
4729,CHEMBL3092319,967.0,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1,6.014573525916998
4730,CHEMBL225721,970.0,nM,COc1ccc(N(CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)Cl)cc1,6.013228265733755
4731,CHEMBL602328,970.0,nM,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,6.013228265733755
4732,CHEMBL1821874,970.0,nM,Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(O)cc3)C2)cc1C,6.013228265733755
4733,CHEMBL4226177,972.0,nM,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3OC)n2)c1,6.012333735073725
4734,CHEMBL4278031,974.0,nM,COc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1,6.011441043121384
4735,CHEMBL289787,974.0,nM,COc1cccc2c(Nc3cccc(Br)c3)ncnc12,6.011441043121384
4736,CHEMBL2178368,978.0,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)[nH]c4n3)cc2)CC1,6.009661145212398
4737,CHEMBL589561,980.0,nM,Oc1c(Br)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,6.008773924307505
4738,CHEMBL1081849,980.0,nM,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,6.008773924307505
4739,CHEMBL4084996,980.0,nM,Clc1ccc(-c2nnc(Cc3nc4ccc(Cl)cc4[nH]3)o2)cc1,6.008773924307505
4740,CHEMBL5189379,980.0,nM,CN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,6.008773924307505
4741,CHEMBL51485,980.0,nM,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,6.008773924307505
4742,CHEMBL4082724,980.83,nM,COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.008406259143765
4743,CHEMBL3671579,987.0,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCC1,6.005682847330363
4744,CHEMBL1257911,989.0,nM,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,6.004803708402821
4745,CHEMBL2064384,990.0,nM,O=c1oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)cc4)c3cc2n1CCCN1CCOCC1,6.00436480540245
4746,CHEMBL4789796,993.0,nM,S=C(NN=C(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCO2,6.0030507515046185
4747,CHEMBL4445761,998.0,nM,CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,6.000869458712629
4748,CHEMBL2018752,1000.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
4749,CHEMBL3910297,1000.0,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCC(=O)NO)cc3)cc12)c1ccccc1,6.0
4750,CHEMBL3353409,1000.0,nM,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.0
4751,CHEMBL1242754,1000.0,nM,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,6.0
4752,CHEMBL113863,1000.0,nM,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,6.0
4753,CHEMBL4101735,1000.0,nM,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,6.0
4754,CHEMBL490987,1000.0,nM,CC(C)NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.0
4755,CHEMBL496388,1000.0,nM,N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0
4756,CHEMBL94275,1000.0,nM,O=[N+]([O-])c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,6.0
4757,CHEMBL230232,1000.0,nM,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0
4758,CHEMBL3975710,1000.0,nM,O=C(/C=C/c1ccc(OCCOc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1)NO,6.0
4759,CHEMBL2018753,1000.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
4760,CHEMBL3735474,1000.0,nM,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1(F)F,6.0
4761,CHEMBL44,1000.0,nM,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.0
4762,CHEMBL80164,1000.0,nM,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCO)cc5)sc34)ccc2[nH]1,6.0
4763,CHEMBL1917092,1000.0,nM,COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,6.0
4764,CHEMBL56983,1000.0,nM,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)Nc3ccccc3)nc2n1,6.0
4765,CHEMBL3735958,1000.0,nM,Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1C(C)C,6.0
4766,CHEMBL76958,1000.0,nM,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,6.0
4767,CHEMBL281990,1000.0,nM,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.0
4768,CHEMBL205148,1000.0,nM,O=C(O)c1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,6.0
4769,CHEMBL206347,1000.0,nM,COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.0
4770,CHEMBL424853,1000.0,nM,Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,6.0
4771,CHEMBL205676,1000.0,nM,Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,6.0
4772,CHEMBL383614,1000.0,nM,Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,6.0
4773,CHEMBL1202061,1000.0,nM,CCOC(=O)C(=O)Oc1ccc(-c2c(C(=O)OCC)oc3cc(O)cc(O)c3c2=O)cc1.O=C(O)C(=O)O,6.0
4774,CHEMBL504173,1000.0,nM,CC(C)c1cc(/C=C(\C#N)C(N)=O)cc(C(C)C)c1O,6.0
4775,CHEMBL62176,1000.0,nM,CN1C(=S)C(C(=O)Nc2ccccc2)c2ccccc21,6.0
4776,CHEMBL184682,1000.0,nM,COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC,6.0
4777,CHEMBL2385977,1000.0,nM,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,6.0
4778,CHEMBL3221258,1000.0,nM,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,6.0
4779,CHEMBL336113,1000.0,nM,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,6.0
4780,CHEMBL231663,1000.0,nM,COC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.0
4781,CHEMBL3221560,1000.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,6.0
4782,CHEMBL319244,1005.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,5.997833938243492
4783,CHEMBL1914666,1008.0,nM,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12,5.996539467890493
4784,CHEMBL598306,1010.0,nM,CCCCCCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.995678626217357
4785,CHEMBL1098120,1010.0,nM,Cl.NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCCCc2ccccc2)C1,5.995678626217357
4786,CHEMBL4527630,1010.0,nM,CCN(CC)C/C=C/C(=O)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,5.995678626217357
4787,CHEMBL2070192,1020.0,nM,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCO5)cc23)c1,5.991399828238082
4788,CHEMBL1812560,1020.0,nM,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.991399828238082
4789,CHEMBL3671546,1020.0,nM,C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,5.991399828238082
4790,CHEMBL3632637,1020.0,nM,CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1)C(=O)OCC,5.991399828238082
4791,CHEMBL4092491,1021.0,nM,CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,5.99097425791309
4792,CHEMBL5190513,1026.7,nM,Fc1cc2c(cc1Cl)Nc1ncnc3ccc(cc13)OCCOCCO2,5.988556437977925
4793,CHEMBL247866,1029.0,nM,CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,5.987584625237567
4794,CHEMBL3237949,1030.0,nM,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CC(C)(C)C2)C1c1c(C)nn(-c2ccc(Cl)cc2)c1Cl,5.987162775294828
4795,CHEMBL4851555,1032.7,nM,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccc2c(c1)OCO2)Nc1ccc(Br)cc1Br,5.986025822979084
4796,CHEMBL136178,1039.0,nM,CC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.983384452442823
4797,CHEMBL1241945,1040.0,nM,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,5.982966660701219
4798,CHEMBL3734786,1040.0,nM,Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)C(F)(F)C4)n3)cc2n1C(C)C,5.982966660701219
4799,CHEMBL3233771,1040.0,nM,COCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.982966660701219
4800,CHEMBL2324872,1040.0,nM,COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1,5.982966660701219
4801,CHEMBL1821872,1040.0,nM,Cc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccc(Cl)cc3)cs2)cc1,5.982966660701219
4802,CHEMBL99024,1040.0,nM,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,5.982966660701219
4803,CHEMBL4465231,1048.0,nM,CNc1cncc(-c2c[nH]c3nc(Nc4ccc(N5CCN(C(C)=O)CC5)cc4)nc(Oc4ccccc4)c23)n1,5.979638717352293
4804,CHEMBL954,1050.0,nM,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,5.978810700930062
4805,CHEMBL452716,1050.0,nM,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)C1)N1CCOCC1,5.978810700930062
4806,CHEMBL3263968,1052.0,nM,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cccs5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.97798426018228
4807,CHEMBL4214040,1060.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1,5.97469413473523
4808,CHEMBL210502,1061.0,nM,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(CCCl)N=O)cc23)c1,5.974284616098659
4809,CHEMBL590714,1070.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cccc(Br)c1O,5.97061622231479
4810,CHEMBL2325089,1070.0,nM,Fc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,5.97061622231479
4811,CHEMBL4475546,1080.0,nM,C=CC(=O)Nc1cccc(-c2c(Cl)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,5.96657624451305
4812,CHEMBL1958212,1080.0,nM,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,5.96657624451305
4813,CHEMBL421686,1080.0,nM,Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C,5.96657624451305
4814,CHEMBL4209119,1090.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1,5.962573502059376
4815,CHEMBL1272006,1090.0,nM,OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1,5.962573502059376
4816,CHEMBL2111784,1100.0,nM,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,5.958607314841775
4817,CHEMBL126974,1100.0,nM,CCOc1cc2ncnc(Nc3cccc(-c4cncnc4)c3)c2cc1OCC,5.958607314841775
4818,CHEMBL1242386,1100.0,nM,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,5.958607314841775
4819,CHEMBL256362,1100.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,5.958607314841775
4820,CHEMBL3604912,1100.0,nM,C=CC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,5.958607314841775
4821,CHEMBL425402,1100.0,nM,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,5.958607314841775
4822,CHEMBL4569508,1100.0,nM,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,5.958607314841775
4823,CHEMBL544067,1100.0,nM,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.958607314841775
4824,CHEMBL544074,1100.0,nM,C=C(CN1CCCCC1)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.958607314841775
4825,CHEMBL194160,1100.0,nM,CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,5.958607314841775
4826,CHEMBL131020,1100.0,nM,CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.958607314841775
4827,CHEMBL3085380,1100.0,nM,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CC1CCCCC1,5.958607314841775
4828,CHEMBL131426,1100.0,nM,CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.958607314841775
4829,CHEMBL1683949,1100.0,nM,Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1,5.958607314841775
4830,CHEMBL429057,1100.0,nM,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,5.958607314841775
4831,CHEMBL3325473,1100.0,nM,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,5.958607314841775
4832,CHEMBL56219,1100.0,nM,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5.958607314841775
4833,CHEMBL4100075,1100.0,nM,Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,5.958607314841775
4834,CHEMBL4095071,1100.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,5.958607314841775
4835,CHEMBL2047023,1100.0,nM,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1)NO,5.958607314841775
4836,CHEMBL4856343,1105.0,nM,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(C)=O)c2)n1,5.95663772197887
4837,CHEMBL1094195,1110.0,nM,Cl.NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.954677021213342
4838,CHEMBL3759830,1110.0,nM,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1,5.954677021213342
4839,CHEMBL2047026,1120.0,nM,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)c(OC)cc2O)c1,5.950781977329818
4840,CHEMBL169519,1120.0,nM,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,5.950781977329818
4841,CHEMBL4060821,1120.0,nM,O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1-c1nnc(-c2ccccc2)s1,5.950781977329818
4842,CHEMBL601828,1120.0,nM,O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Br)cc(Br)c1O,5.950781977329818
4843,CHEMBL255291,1123.0,nM,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,5.949620243738542
4844,CHEMBL93754,1124.0,nM,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.949233688766958
4845,CHEMBL4457733,1128.0,nM,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3F)ccnc2cc1OCCCN1CCCC(C)C1,5.947690900352677
4846,CHEMBL4476689,1128.0,nM,CC/C=C\C(=O)Nc1cc(Nc2nc3c(c(-c4cn(C)c5ccc(F)cc45)n2)CSCC3)c(OC)cc1N(C)CCN(C)C,5.947690900352677
4847,CHEMBL4569755,1128.9,nM,Clc1ccc(/C=N/c2nnc(-c3cccnc3)o2)cc1,5.947344526960473
4848,CHEMBL4861493,1130.0,nM,COc1ccc(C(Nc2ccc(Cl)cc2)n2c(=O)ccc3cc(O)ccc32)cc1,5.94692155651658
4849,CHEMBL92882,1132.0,nM,COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.946153573147747
4850,CHEMBL209818,1139.0,nM,Cc1cccc(Nc2ncnc3ccc(N(C)C(=O)N(CCCl)N=O)cc23)c1,5.943476275920899
4851,CHEMBL2070200,1140.0,nM,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCCO5)cc23)c1,5.943095148663527
4852,CHEMBL1241580,1150.0,nM,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,5.939302159646388
4853,CHEMBL1958216,1160.0,nM,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,5.935542010773082
4854,CHEMBL1242659,1160.0,nM,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,5.935542010773082
4855,CHEMBL1087368,1160.0,nM,CCN(CC)CCNC(=O)c1[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C,5.935542010773082
4856,CHEMBL2442333,1180.0,nM,COc1cc(O)c2c(c1)CCN(c1cccc(C(=O)N3CCCCC3)c1)C2=O,5.928117992693874
4857,CHEMBL4280749,1182.0,nM,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,5.927382523454764
4858,CHEMBL4292110,1188.0,nM,CCOC(=O)c1ccc(Nc2cc(Nc3cccc(OC)c3)ncn2)cc1,5.925183559354825
4859,CHEMBL1945649,1190.0,nM,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1,5.924453038607469
4860,CHEMBL3233772,1196.0,nM,CN(C)CCCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.9222688203476075
4861,CHEMBL3218002,1200.0,nM,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,5.920818753952375
4862,CHEMBL3085378,1200.0,nM,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CCc1ccccc1,5.920818753952375
4863,CHEMBL1683950,1200.0,nM,Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,5.920818753952375
4864,CHEMBL73301,1200.0,nM,COc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,5.920818753952375
4865,CHEMBL4241486,1200.0,nM,O=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)C1C2CC3CC(C2)CC1C3,5.920818753952375
4866,CHEMBL1242573,1200.0,nM,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,5.920818753952375
4867,CHEMBL80745,1200.0,nM,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,5.920818753952375
4868,CHEMBL202970,1200.0,nM,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,5.920818753952375
4869,CHEMBL5179288,1200.0,nM,N#Cc1ccc(O)c(-c2nc(NCc3ncccn3)c3ccccc3n2)c1,5.920818753952375
4870,CHEMBL4520903,1200.0,nM,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,5.920818753952375
4871,CHEMBL4585048,1200.0,nM,COc1cc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5ccccc5nc4s3)cc2)cc(OC)c1OC,5.920818753952375
4872,CHEMBL1254443,1200.0,nM,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,5.920818753952375
4873,CHEMBL3612578,1200.0,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc21,5.920818753952375
4874,CHEMBL4103761,1200.0,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(Cl)c4)nc32)C1,5.920818753952375
4875,CHEMBL2385986,1200.0,nM,CCOc1ccc(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,5.920818753952375
4876,CHEMBL3425665,1200.0,nM,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)C)c2)n1,5.920818753952375
4877,CHEMBL3263967,1201.0,nM,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5ccsc5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.920456992597094
4878,CHEMBL5218821,1203.0,nM,CCC(=O)Nc1cccc(-c2c(-c3ccccc3)[nH]c3ncnc(OC)c23)c1,5.919734372660155
4879,CHEMBL1928944,1204.0,nM,O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,5.919373513078194
4880,CHEMBL1080990,1210.0,nM,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,5.917214629683549
4881,CHEMBL1812431,1210.0,nM,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.917214629683549
4882,CHEMBL3397275,1210.0,nM,Clc1cc(Nc2ncnc3ccc(NC4=NC[C@H](COc5ccccc5)O4)cc23)ccc1OCc1nccs1,5.917214629683549
4883,CHEMBL4284911,1229.0,nM,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,5.910448117113546
4884,CHEMBL2442332,1230.0,nM,COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2,5.910094888560602
4885,CHEMBL307145,1230.0,nM,Oc1cccc(O)c1O,5.910094888560602
4886,CHEMBL4749342,1235.34,nM,Cn1c(-c2csc(N/N=C\c3ccccc3)n2)nc2ccccc21,5.908213496006022
4887,CHEMBL590875,1240.0,nM,O=C1CSC(N/N=C/c2cc(Br)cc(Br)c2O)=N1,5.906578314837764
4888,CHEMBL502015,1240.0,nM,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1,5.906578314837764
